time,rnk,cores,mode,uw,ov,ovm,overhead,ov,exp,mode,distrib
0.094096,0,3,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.101632,0,3,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.080915,0,3,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.059441,0,3,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.056125,0,3,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.061232,0,3,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.054143,0,3,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.055682,0,3,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.055972,0,3,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.055038,0,3,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.055601,0,3,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.060298,0,3,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.055399,0,3,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.129055,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.122676,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.13074,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.127064,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.128464,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.123498,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.12659,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.130969,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.119212,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.117541,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.061019,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.057703,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.062789,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.058168,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.064649,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.0588,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.05804,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.060197,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.057435,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.059613,0,3,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.064373,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.062139,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.062472,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.062373,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.065274,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.064376,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.063317,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.061146,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.063326,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.062651,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.062376,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.061616,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.05996,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.05888,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.063831,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.060053,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.056727,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.066394,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.066242,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.056416,0,4,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.072024,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.074143,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.071335,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.078454,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.082566,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.080449,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.078427,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.081394,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.080654,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.079592,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.060299,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.063896,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.061611,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.055316,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.057415,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.055683,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.059774,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.059999,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.05671,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.05544,0,4,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.101382,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.090289,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.102311,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.10051,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.105192,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.107806,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.099006,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.110146,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.121607,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.099594,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.061512,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.059175,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.059509,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.061841,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.0598,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.06394,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.060166,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.064301,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.063496,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.062304,0,4,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.175685,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.150307,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.144812,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.161639,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.161185,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.171073,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.145339,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.159418,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.131163,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.136122,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.057319,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.055791,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.05497,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.063911,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.056214,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.06467,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.059259,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.058671,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.05548,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.065481,0,4,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.063898,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.067013,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.064733,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.064632,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.062302,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.061439,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.06106,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.063477,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.066819,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.065466,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.062638,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.058104,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.058677,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.056497,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.0539,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.057376,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.065774,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.059362,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.055403,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.054529,0,5,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.078989,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.07414,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.076199,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.081606,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.085747,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.084309,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.07918,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.084608,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.078923,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.076706,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.05625,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.057125,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.056693,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.054022,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.054843,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.058767,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.062789,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.063316,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.055842,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.058172,0,5,2,40,80,2,20,20,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.107982,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.124497,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.096154,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.097812,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.127027,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.105415,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.105543,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.115292,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.105816,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.110415,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.058528,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.060462,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.055424,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.057584,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.063699,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.064835,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.059736,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.056418,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.057007,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.061731,0,5,2,40,80,2,40,40,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.165005,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.168277,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.181687,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.21014,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.172062,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.189413,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.181198,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.185687,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.168945,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.192072,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.058113,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.057257,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.061546,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.061355,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.064796,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.055574,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.05661,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.058003,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.064158,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.059789,0,5,2,40,80,2,80,80,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.07143,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.062666,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.066104,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.069988,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.066409,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.069968,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.063949,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.062222,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.064933,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.064245,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench,scaled_2.5x
0.062419,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.064185,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.054388,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.05607,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
0.062978,0,6,2,40,80,2,10,10,base_40.000000_200.000000_singlep_2.500000,collbench_parcels,scaled_2.5x
